disease	drug	proximity	pval
Arthritis, Juvenile Rheumatoid	duvelisib	1.5	0.287599266
Arthritis, Juvenile Rheumatoid	dyclonine	2	0.365492599
Arthritis, Juvenile Rheumatoid	dydrogesterone	1	0.262421471
Arthritis, Juvenile Rheumatoid	dyphylline	1.5	0.004705687
Arthritis, Juvenile Rheumatoid	ecallantide	3	0.999351179
Arthritis, Juvenile Rheumatoid	echothiophate	3	0.927507585
Arthritis, Juvenile Rheumatoid	econazole	2	0.793337788
Arthritis, Juvenile Rheumatoid	eculizumab	0	0.000116538
Arthritis, Juvenile Rheumatoid	edotreotide gallium ga-68	2.25	0.98546537
Arthritis, Juvenile Rheumatoid	edoxaban	2	0.698996013
Arthritis, Juvenile Rheumatoid	edrophonium	2.5	0.934696753
Arthritis, Juvenile Rheumatoid	efalizumab	1.6	0.022538256
Arthritis, Juvenile Rheumatoid	eflornithine	2	0.707491192
Arthritis, Juvenile Rheumatoid	efmoroctocog alfa	2	0.71788475
Arthritis, Juvenile Rheumatoid	elagolix	2	0.421016795
Arthritis, Juvenile Rheumatoid	eletriptan	2.142857143	0.935047372
Arthritis, Juvenile Rheumatoid	elexacaftor	1	0.443484292
Arthritis, Juvenile Rheumatoid	eliglustat	2	0.532482826
Arthritis, Juvenile Rheumatoid	elotuzumab	2	0.43054705
Arthritis, Juvenile Rheumatoid	eltrombopag	2	0.631904738
Arthritis, Juvenile Rheumatoid	eluxadoline	1.666666667	0.37508156
Arthritis, Juvenile Rheumatoid	emapalumab	0	1.48E-09
Arthritis, Juvenile Rheumatoid	emedastine	1	0.004752629
Arthritis, Juvenile Rheumatoid	emicizumab	2	0.743013813
Arthritis, Juvenile Rheumatoid	enalapril	0	5.99E-09
Arthritis, Juvenile Rheumatoid	enalaprilat	1	2.44E-08
Arthritis, Juvenile Rheumatoid	enasidenib	1	0.008547583
Arthritis, Juvenile Rheumatoid	encainide	2	0.732530303
Arthritis, Juvenile Rheumatoid	encorafenib	1.5	0.68106491
Arthritis, Juvenile Rheumatoid	enflurane	1.947368421	0.2460132
Arthritis, Juvenile Rheumatoid	enfortumab vedotin	2	0.556515708
Arthritis, Juvenile Rheumatoid	enoxacin	1	0.247443801
Arthritis, Juvenile Rheumatoid	enoxaparin	2	0.763935699
Arthritis, Juvenile Rheumatoid	enoximone	2	0.682914207
Arthritis, Juvenile Rheumatoid	enprofylline	1.5	0.003635601
Arthritis, Juvenile Rheumatoid	entacapone	1	0.050688854
Arthritis, Juvenile Rheumatoid	entrectinib	1.5	0.464706212
Arthritis, Juvenile Rheumatoid	enzacamene	0.75	0.257403133
Arthritis, Juvenile Rheumatoid	ephedrine	2	0.740434516
Arthritis, Juvenile Rheumatoid	epicriptine	2	0.808474035
Arthritis, Juvenile Rheumatoid	epinastine	1.833333333	0.507320803
Arthritis, Juvenile Rheumatoid	epinephrine	1.5	0.164801012
Arthritis, Juvenile Rheumatoid	epirubicin	1.5	0.454897382
Arthritis, Juvenile Rheumatoid	eplerenone	2	0.729776119
Arthritis, Juvenile Rheumatoid	epoprostenol	2	0.477409095
Arthritis, Juvenile Rheumatoid	eprosartan	2	0.711965092
Arthritis, Juvenile Rheumatoid	eptifibatide	2	0.854650686
Arthritis, Juvenile Rheumatoid	erdafitinib	1.555555556	0.894302161
Arthritis, Juvenile Rheumatoid	erenumab	2	0.571779637
Arthritis, Juvenile Rheumatoid	ergocalciferol	2	0.758971861
Arthritis, Juvenile Rheumatoid	ergoloid mesylate	2	0.896268582
Arthritis, Juvenile Rheumatoid	ergometrine	2	0.617911422
Arthritis, Juvenile Rheumatoid	ergotamine	2.0625	0.952859275
Arthritis, Juvenile Rheumatoid	eribulin	1.5	0.735015578
Arthritis, Juvenile Rheumatoid	erlotinib	1.5	0.769165653
Arthritis, Juvenile Rheumatoid	erythrityl tetranitrate	1.5	0.171433803
Arthritis, Juvenile Rheumatoid	erythromycin	2	0.767844823
Arthritis, Juvenile Rheumatoid	erythropoietin	1	0.10187677
Arthritis, Juvenile Rheumatoid	escitalopram	1.866666667	0.516936005
Arthritis, Juvenile Rheumatoid	esketamine	1.8	0.882427525
Arthritis, Juvenile Rheumatoid	eslicarbazepine	2	0.542598256
Arthritis, Juvenile Rheumatoid	eslicarbazepine acetate	2	0.553579205
Arthritis, Juvenile Rheumatoid	esmolol	2	0.686025401
Arthritis, Juvenile Rheumatoid	esomeprazole	2	0.847608862
Arthritis, Juvenile Rheumatoid	estazolam	2	0.316591223
Arthritis, Juvenile Rheumatoid	estradiol	1.285714286	0.795366644
Arthritis, Juvenile Rheumatoid	estradiol acetate	1.285714286	0.714201858
Arthritis, Juvenile Rheumatoid	estradiol benzoate	1.285714286	0.623858525
Arthritis, Juvenile Rheumatoid	estradiol cypionate	1.285714286	0.644964041
Arthritis, Juvenile Rheumatoid	estradiol dienanthate	1.285714286	0.731760145
Arthritis, Juvenile Rheumatoid	estradiol valerate	1.285714286	0.717170456
Arthritis, Juvenile Rheumatoid	estramustine	1.25	0.873133453
Arthritis, Juvenile Rheumatoid	estriol	0.666666667	0.184060125
Arthritis, Juvenile Rheumatoid	estrone	0.6	2.98E-06
Arthritis, Juvenile Rheumatoid	eszopiclone	2	0.260893331
Arthritis, Juvenile Rheumatoid	etacrynic acid	1.25	0.127914248
Arthritis, Juvenile Rheumatoid	etafedrine	0	0.059752625
Arthritis, Juvenile Rheumatoid	etanercept	1.307692308	0.000126918
Arthritis, Juvenile Rheumatoid	etelcalcetide	2	0.673753328
Arthritis, Juvenile Rheumatoid	ethanol	1.977272727	0.631061814
Arthritis, Juvenile Rheumatoid	ethanolamine oleate	2	0.724743793
Arthritis, Juvenile Rheumatoid	ethchlorvynol	2	0.348093362
Arthritis, Juvenile Rheumatoid	ethinamate	2	0.627687253
Arthritis, Juvenile Rheumatoid	ethinylestradiol	1	0.563071457
Arthritis, Juvenile Rheumatoid	ethosuximide	2	0.39862619
Arthritis, Juvenile Rheumatoid	ethotoin	2	0.82242413
Arthritis, Juvenile Rheumatoid	ethynodiol diacetate	0.5	0.213137498
Arthritis, Juvenile Rheumatoid	etidronic acid	1.5	0.523437716
Arthritis, Juvenile Rheumatoid	etodolac	1.666666667	0.686539498
Arthritis, Juvenile Rheumatoid	etomidate	2	0.279536638
Arthritis, Juvenile Rheumatoid	etonogestrel	0.5	0.218002487
Arthritis, Juvenile Rheumatoid	etoposide	1	0.139518406
Arthritis, Juvenile Rheumatoid	etoricoxib	2	0.758036348
Arthritis, Juvenile Rheumatoid	eugenol	1	0.345509461
Arthritis, Juvenile Rheumatoid	everolimus	2	0.999856459
Arthritis, Juvenile Rheumatoid	exemestane	0	6.35E-06
Arthritis, Juvenile Rheumatoid	exenatide	2	0.791720028
Arthritis, Juvenile Rheumatoid	ezetimibe	2	0.426554829
Arthritis, Juvenile Rheumatoid	ezogabine	2	0.669894313
Arthritis, Juvenile Rheumatoid	famotidine	2	0.305181856
Arthritis, Juvenile Rheumatoid	febuxostat	2	0.55153336
Arthritis, Juvenile Rheumatoid	fedratinib	1.333333333	0.474206565
Arthritis, Juvenile Rheumatoid	felbamate	1.666666667	0.436928543
Arthritis, Juvenile Rheumatoid	felodipine	1.923076923	0.753202106
Arthritis, Juvenile Rheumatoid	fenfluramine	2	0.748512028
Arthritis, Juvenile Rheumatoid	fenofibrate	2	0.900428399
Arthritis, Juvenile Rheumatoid	fenofibric acid	1.8	0.912252968
Arthritis, Juvenile Rheumatoid	fenoldopam	2.125	0.962431579
Arthritis, Juvenile Rheumatoid	fenoprofen	1.75	0.796571476
Arthritis, Juvenile Rheumatoid	fenoterol	1	0.025599052
Arthritis, Juvenile Rheumatoid	fentanyl	1.25	0.016092998
Arthritis, Juvenile Rheumatoid	ferric cation	1	0.288034908
Arthritis, Juvenile Rheumatoid	ferric pyrophosphate citrate	2	0.907764579
Arthritis, Juvenile Rheumatoid	ferrous ascorbate	1.785714286	0.802883012
Arthritis, Juvenile Rheumatoid	ferrous fumarate	1.785714286	0.727969235
Arthritis, Juvenile Rheumatoid	ferrous gluconate	1.785714286	0.792368264
Arthritis, Juvenile Rheumatoid	ferrous glycine sulfate	1.785714286	0.786862502
Arthritis, Juvenile Rheumatoid	ferrous succinate	1.785714286	0.74013525
Arthritis, Juvenile Rheumatoid	fesoterodine	1.8	0.076072067
Arthritis, Juvenile Rheumatoid	fexofenadine	1	0.012215752
Arthritis, Juvenile Rheumatoid	filgrastim	1.5	0.202735881
Arthritis, Juvenile Rheumatoid	finafloxacin	1	0.257403133
Arthritis, Juvenile Rheumatoid	fingolimod	1.5	0.539827837
Arthritis, Juvenile Rheumatoid	fish oil	1.884615385	0.917805365
Arthritis, Juvenile Rheumatoid	flavin adenine dinucleotide	1.653846154	0.024100832
Arthritis, Juvenile Rheumatoid	flavin mononucleotide	1.4	0.003768137
Arthritis, Juvenile Rheumatoid	flavone	1.666666667	0.221194663
Arthritis, Juvenile Rheumatoid	flavoxate	2	0.531203109
Arthritis, Juvenile Rheumatoid	flecainide	2	0.82805927
Arthritis, Juvenile Rheumatoid	flibanserin	2	0.774587529
Arthritis, Juvenile Rheumatoid	floxuridine	0	0.002858644
Arthritis, Juvenile Rheumatoid	fluciclovine (18f)	1.846153846	0.766246656
Arthritis, Juvenile Rheumatoid	flucytosine	2	0.907687742
Arthritis, Juvenile Rheumatoid	fludarabine	1.333333333	0.12728048
Arthritis, Juvenile Rheumatoid	fludrocortisone	1.5	0.70423751
Arthritis, Juvenile Rheumatoid	flufenamic acid	1.666666667	0.862877615
Arthritis, Juvenile Rheumatoid	flumazenil	2	0.32322445
Arthritis, Juvenile Rheumatoid	flumethasone	1	0.443484292
Arthritis, Juvenile Rheumatoid	flunarizine	1.6	0.033284522
Arthritis, Juvenile Rheumatoid	flunisolide	1	0.400760484
Arthritis, Juvenile Rheumatoid	flunitrazepam	2	0.318531522
Arthritis, Juvenile Rheumatoid	fluocinolone acetonide	1.666666667	0.932515334
Arthritis, Juvenile Rheumatoid	fluocinonide	1.5	0.585944168
Arthritis, Juvenile Rheumatoid	fluorometholone	1	0.419528061
Arthritis, Juvenile Rheumatoid	fluorouracil	0	0.002897268
Arthritis, Juvenile Rheumatoid	fluoxetine	2.142857143	0.950197811
Arthritis, Juvenile Rheumatoid	fluoxymesterone	1	0.130367056
Arthritis, Juvenile Rheumatoid	flupentixol	1.8	0.39700134
Arthritis, Juvenile Rheumatoid	fluphenazine	1.5	0.460172163
Arthritis, Juvenile Rheumatoid	flurandrenolide	1	0.419528061
Arthritis, Juvenile Rheumatoid	flurazepam	2	0.353657409
Arthritis, Juvenile Rheumatoid	flurbiprofen	2	0.771094023
Arthritis, Juvenile Rheumatoid	fluspirilene	1.666666667	0.193183764
Arthritis, Juvenile Rheumatoid	flutamide	1.333333333	0.37508156
Arthritis, Juvenile Rheumatoid	fluticasone	1.5	0.585944168
Arthritis, Juvenile Rheumatoid	fluticasone furoate	1.333333333	0.421945576
Arthritis, Juvenile Rheumatoid	fluticasone propionate	1.5	0.633799377
Arthritis, Juvenile Rheumatoid	fluvastatin	1.5	0.685059521
Arthritis, Juvenile Rheumatoid	fluvoxamine	2	0.783790839
Arthritis, Juvenile Rheumatoid	folic acid	2.5	0.954342709
Arthritis, Juvenile Rheumatoid	follitropin	2	0.701397079
Arthritis, Juvenile Rheumatoid	fondaparinux	2	0.773485148
Arthritis, Juvenile Rheumatoid	foreskin fibroblast (neonatal)	1	9.01E-05
Arthritis, Juvenile Rheumatoid	foreskin keratinocyte (neonatal)	1.090909091	0.000188729
Arthritis, Juvenile Rheumatoid	formoterol	1	0.016946622
Arthritis, Juvenile Rheumatoid	fosinopril	0	6.53E-08
Arthritis, Juvenile Rheumatoid	fosnetupitant	2	0.545204053
Arthritis, Juvenile Rheumatoid	fosphenytoin	2	0.722330182
Arthritis, Juvenile Rheumatoid	fospropofol	2	0.67821124
Arthritis, Juvenile Rheumatoid	fostamatinib	1.570945946	0.953140657
Arthritis, Juvenile Rheumatoid	framycetin	1	0.188898652
Arthritis, Juvenile Rheumatoid	fremanezumab	2	0.622825128
Arthritis, Juvenile Rheumatoid	frovatriptan	2.5	0.998693947
Arthritis, Juvenile Rheumatoid	fructose	2	0.601210972
Arthritis, Juvenile Rheumatoid	furosemide	2	0.622825128
Arthritis, Juvenile Rheumatoid	gabapentin	1.833333333	0.169150949
Arthritis, Juvenile Rheumatoid	gabapentin enacarbil	2	0.427048922
Arthritis, Juvenile Rheumatoid	gadopentetic acid	1	0.159871187
Arthritis, Juvenile Rheumatoid	galantamine	2.4	0.999975323
Arthritis, Juvenile Rheumatoid	galcanezumab	2	0.622825128
Arthritis, Juvenile Rheumatoid	gallamine triethiodide	2.2	0.820161758
Arthritis, Juvenile Rheumatoid	gallium nitrate	1.25	0.032631866
Arthritis, Juvenile Rheumatoid	galsulfase	2	0.80942949
Arthritis, Juvenile Rheumatoid	gamma-aminobutyric acid	2	0.624849498
Arthritis, Juvenile Rheumatoid	gamma-hydroxybutyric acid	2.5	0.933303656
Arthritis, Juvenile Rheumatoid	ganirelix	2	0.406048459
Arthritis, Juvenile Rheumatoid	gemcitabine	1	0.014871702
Arthritis, Juvenile Rheumatoid	gemeprost	2	0.704060483
Arthritis, Juvenile Rheumatoid	gemfibrozil	2	0.685386502
Arthritis, Juvenile Rheumatoid	gemtuzumab ozogamicin	1.636363636	0.058596313
Arthritis, Juvenile Rheumatoid	gentamicin	0.5	0.000235064
Arthritis, Juvenile Rheumatoid	gestrinone	1	0.160710464
Arthritis, Juvenile Rheumatoid	gilteritinib	2.111111111	0.958525034
Arthritis, Juvenile Rheumatoid	gimeracil	2	0.5
Arthritis, Juvenile Rheumatoid	ginkgo biloba	2	0.696887158
Arthritis, Juvenile Rheumatoid	ginseng	1	0.00103082
Arthritis, Juvenile Rheumatoid	glasdegib	2	0.638534927
Arthritis, Juvenile Rheumatoid	glatiramer	0	6.14E-06
Arthritis, Juvenile Rheumatoid	gliclazide	2.5	0.992541658
Arthritis, Juvenile Rheumatoid	glimepiride	2.333333333	0.975395111
Arthritis, Juvenile Rheumatoid	glipizide	2	0.936749947
Arthritis, Juvenile Rheumatoid	gliquidone	3	0.999982178
Arthritis, Juvenile Rheumatoid	glucagon	2	0.711965092
Arthritis, Juvenile Rheumatoid	gluconolactone	2	0.449519206
Arthritis, Juvenile Rheumatoid	glucosamine	0.5	2.03E-06
Arthritis, Juvenile Rheumatoid	glutamic acid	1.895522388	0.617950723
Arthritis, Juvenile Rheumatoid	glutathione	1.657894737	8.72E-05
Arthritis, Juvenile Rheumatoid	glutathione disulfide	1	0.000844668
Arthritis, Juvenile Rheumatoid	glutethimide	2	0.291837665
Arthritis, Juvenile Rheumatoid	glyburide	2	0.977821241
Arthritis, Juvenile Rheumatoid	glycerin	1.583333333	0.326886452
Arthritis, Juvenile Rheumatoid	glycine	1.88	0.620601068
Arthritis, Juvenile Rheumatoid	glycine betaine	2	0.98315138
Arthritis, Juvenile Rheumatoid	glycol salicylate	2	0.734777861
Arthritis, Juvenile Rheumatoid	glycolic acid	1	0.126524494
Arthritis, Juvenile Rheumatoid	glycopyrronium	1.666666667	0.08427153
Arthritis, Juvenile Rheumatoid	glycyrrhizic acid	1.166666667	0.074184134
Arthritis, Juvenile Rheumatoid	glymidine	2.5	0.991126486
Arthritis, Juvenile Rheumatoid	golimumab	0	0.012276741
Arthritis, Juvenile Rheumatoid	golodirsen	2	0.822210668
Arthritis, Juvenile Rheumatoid	gonadorelin	2	0.435697354
Arthritis, Juvenile Rheumatoid	goserelin	2	0.536962044
Arthritis, Juvenile Rheumatoid	granisetron	2	0.580471939
Arthritis, Juvenile Rheumatoid	griseofulvin	2	0.5
Arthritis, Juvenile Rheumatoid	guaiacol	1	0.370072068
Arthritis, Juvenile Rheumatoid	guaifenesin	2	0.958049817
Arthritis, Juvenile Rheumatoid	guanabenz	2	0.673414786
Arthritis, Juvenile Rheumatoid	guanadrel	2	0.607564331
Arthritis, Juvenile Rheumatoid	guanethidine	2	0.575927349
Arthritis, Juvenile Rheumatoid	guanfacine	2	0.663476055
Arthritis, Juvenile Rheumatoid	guanidine	2	0.933950759
Arthritis, Juvenile Rheumatoid	guselkumab	1	0.002156608
Arthritis, Juvenile Rheumatoid	halazepam	2	0.44862239
Arthritis, Juvenile Rheumatoid	halcinonide	2	0.691491858
Arthritis, Juvenile Rheumatoid	halofantrine	2	0.744701678
Arthritis, Juvenile Rheumatoid	haloperidol	1.833333333	0.476077817
Arthritis, Juvenile Rheumatoid	halothane	1.888888889	0.188494767
Arthritis, Juvenile Rheumatoid	heparin	1.916666667	0.954459348
Arthritis, Juvenile Rheumatoid	hesperidin	2	0.976703148
Arthritis, Juvenile Rheumatoid	hexachlorophene	1.333333333	0.512883061
Arthritis, Juvenile Rheumatoid	hexafluronium	3	0.952480382
Arthritis, Juvenile Rheumatoid	hexocyclium	1.75	0.195137701
Arthritis, Juvenile Rheumatoid	hexylcaine	2	0.597744844
Arthritis, Juvenile Rheumatoid	hexylresorcinol	1.333333333	0.269221188
Arthritis, Juvenile Rheumatoid	histamine	2	0.414499653
Arthritis, Juvenile Rheumatoid	histrelin	2	0.449519206
Arthritis, Juvenile Rheumatoid	homatropine	1.8	0.177653145
Arthritis, Juvenile Rheumatoid	homatropine methylbromide	1.8	0.147775213
Arthritis, Juvenile Rheumatoid	homosalate	0.666666667	0.262421471
Arthritis, Juvenile Rheumatoid	human c1-esterase inhibitor	2.166666667	0.986159227
Arthritis, Juvenile Rheumatoid	human calcitonin	1	0.409719816
Arthritis, Juvenile Rheumatoid	human immunoglobulin g	1.4	7.60E-05
Arthritis, Juvenile Rheumatoid	human thrombin	1.75	0.300970849
Arthritis, Juvenile Rheumatoid	huperzine a	2	0.622825128
Arthritis, Juvenile Rheumatoid	hyaluronic acid	1.5	0.055259846
Arthritis, Juvenile Rheumatoid	hydralazine	1.333333333	0.150340443
Arthritis, Juvenile Rheumatoid	hydrochlorothiazide	2	0.709428529
Arthritis, Juvenile Rheumatoid	hydrocodone	1.666666667	0.356188715
Arthritis, Juvenile Rheumatoid	hydrocortamate	1	0.400760484
Arthritis, Juvenile Rheumatoid	hydrocortisone	1.5	0.998581934
Arthritis, Juvenile Rheumatoid	hydrocortisone acetate	1.666666667	0.944703057
Arthritis, Juvenile Rheumatoid	hydrocortisone butyrate	1.666666667	0.981264672
Arthritis, Juvenile Rheumatoid	hydrocortisone cypionate	1.666666667	0.912252968
Arthritis, Juvenile Rheumatoid	hydrocortisone phosphate	1.666666667	0.965854129
Arthritis, Juvenile Rheumatoid	hydrocortisone probutate	1.666666667	0.992434325
Arthritis, Juvenile Rheumatoid	hydrocortisone valerate	1.666666667	0.962452824
Arthritis, Juvenile Rheumatoid	hydroflumethiazide	1.75	0.399352845
Arthritis, Juvenile Rheumatoid	hydromorphone	1.666666667	0.350648224
Arthritis, Juvenile Rheumatoid	hydroquinone	2	0.539827837
Arthritis, Juvenile Rheumatoid	hydroxocobalamin	2.111111111	0.881452875
Arthritis, Juvenile Rheumatoid	hydroxychloroquine	1	0.000573281
Arthritis, Juvenile Rheumatoid	hydroxyprogesterone caproate	1	0.218002487
Arthritis, Juvenile Rheumatoid	hydroxyurea	1	0.078132659
Arthritis, Juvenile Rheumatoid	hydroxyzine	1	0.004954394
Arthritis, Juvenile Rheumatoid	hyoscyamine	1.75	0.153202805
Arthritis, Juvenile Rheumatoid	hypromellose	2	0.421945576
Arthritis, Juvenile Rheumatoid	ibalizumab	0.666666667	0.004844948
Arthritis, Juvenile Rheumatoid	ibandronate	2	0.701397079
Arthritis, Juvenile Rheumatoid	ibritumomab tiuxetan	1.636363636	0.043325212
Arthritis, Juvenile Rheumatoid	ibrutinib	1	0.344044106
Arthritis, Juvenile Rheumatoid	ibuprofen	1.7	0.863472266
Arthritis, Juvenile Rheumatoid	ibutilide	2	0.68255568
Arthritis, Juvenile Rheumatoid	icatibant	1.5	0.052657969
Arthritis, Juvenile Rheumatoid	icosapent	1.818181818	0.759043819
Arthritis, Juvenile Rheumatoid	idarubicin	1	0.242497251
Arthritis, Juvenile Rheumatoid	idelalisib	1	0.019968885
Arthritis, Juvenile Rheumatoid	idursulfase	2	0.7921613
Arthritis, Juvenile Rheumatoid	ifenprodil	1.5	0.575927349
Arthritis, Juvenile Rheumatoid	ifosfamide	2	0.797002465
Arthritis, Juvenile Rheumatoid	iloperidone	1.818181818	0.519517721
Arthritis, Juvenile Rheumatoid	iloprost	1.75	0.24109583
Arthritis, Juvenile Rheumatoid	imatinib	1.25	0.212664336
Arthritis, Juvenile Rheumatoid	imipramine	1.92	0.856902429
Arthritis, Juvenile Rheumatoid	imiquimod	1	1.70E-07
Arthritis, Juvenile Rheumatoid	indacaterol	0	0.073469188
Arthritis, Juvenile Rheumatoid	indapamide	2	0.662962984
Arthritis, Juvenile Rheumatoid	indecainide	2	0.752556199
Arthritis, Juvenile Rheumatoid	indigotindisulfonic acid	1.857142857	0.531277765
Arthritis, Juvenile Rheumatoid	indomethacin	1.777777778	0.547589186
Arthritis, Juvenile Rheumatoid	infliximab	0	0.010085138
Arthritis, Juvenile Rheumatoid	inotuzumab ozogamicin	1	0.030499728
Arthritis, Juvenile Rheumatoid	insulin aspart	1	0.206662212
Arthritis, Juvenile Rheumatoid	insulin degludec	1	0.206662212
Arthritis, Juvenile Rheumatoid	insulin detemir	1	0.200196974
Arthritis, Juvenile Rheumatoid	insulin glargine	1	0.220727396
Arthritis, Juvenile Rheumatoid	insulin glulisine	1	0.230834347
Arthritis, Juvenile Rheumatoid	insulin human	1	0.029240089
Arthritis, Juvenile Rheumatoid	insulin lispro	1	0.267859356
Arthritis, Juvenile Rheumatoid	insulin pork	1	3.23E-13
Arthritis, Juvenile Rheumatoid	interferon alfa-2a, recombinant	1.5	0.255845647
Arthritis, Juvenile Rheumatoid	interferon alfa-2b	1.5	0.327665827
Arthritis, Juvenile Rheumatoid	interferon alfa-n1	1.5	0.337981481
Arthritis, Juvenile Rheumatoid	interferon alfa-n3	1.5	0.348070794
Arthritis, Juvenile Rheumatoid	interferon alfacon-1	1.5	0.360821938
Arthritis, Juvenile Rheumatoid	interferon beta-1a	1.5	0.315813876
Arthritis, Juvenile Rheumatoid	interferon beta-1b	1.5	0.312477137
Arthritis, Juvenile Rheumatoid	interferon gamma-1b	1	0.000484202
Arthritis, Juvenile Rheumatoid	iopodic acid	2	0.513236346
Arthritis, Juvenile Rheumatoid	ipilimumab	0	0.000494791
Arthritis, Juvenile Rheumatoid	ipratropium	1.666666667	0.157750505
Arthritis, Juvenile Rheumatoid	irbesartan	1.5	0.696022825
Arthritis, Juvenile Rheumatoid	irinotecan	1.5	0.208488685
Arthritis, Juvenile Rheumatoid	iron	1.785714286	0.736438851
Arthritis, Juvenile Rheumatoid	iron dextran	2	0.870912336
Arthritis, Juvenile Rheumatoid	iron sucrose	2	0.595193978
Arthritis, Juvenile Rheumatoid	isavuconazole	1.777777778	0.413106385
Arthritis, Juvenile Rheumatoid	isocarboxazid	2	0.518725996
Arthritis, Juvenile Rheumatoid	isoetharine	1	0.314355562
Arthritis, Juvenile Rheumatoid	isoflurane	1.95	0.595971114
Arthritis, Juvenile Rheumatoid	isoflurophate	2	0.698875977
Arthritis, Juvenile Rheumatoid	isometheptene	2	0.641033559
Arthritis, Juvenile Rheumatoid	isoniazid	2	0.484592033
Arthritis, Juvenile Rheumatoid	isoprenaline	1	0.033212239
Arthritis, Juvenile Rheumatoid	isopropamide	1.5	0.047813736
Arthritis, Juvenile Rheumatoid	isopropyl alcohol	1.642857143	0.208269921
Arthritis, Juvenile Rheumatoid	isosorbide	1.333333333	0.5
Arthritis, Juvenile Rheumatoid	isosorbide dinitrate	2	0.622164048
Arthritis, Juvenile Rheumatoid	isosorbide mononitrate	2	0.638534927
Arthritis, Juvenile Rheumatoid	isotretinoin	1	0.142955655
Arthritis, Juvenile Rheumatoid	isradipine	2	0.716141111
Arthritis, Juvenile Rheumatoid	istradefylline	0.5	3.59E-05
Arthritis, Juvenile Rheumatoid	itraconazole	2	0.560301694
Arthritis, Juvenile Rheumatoid	ivabradine	2	0.625042839
Arthritis, Juvenile Rheumatoid	ivacaftor	1	0.443484292
Arthritis, Juvenile Rheumatoid	ivermectin	2	0.607564331
Arthritis, Juvenile Rheumatoid	ivosidenib	1	0.073469188
Arthritis, Juvenile Rheumatoid	ixabepilone	1	0.344044106
Arthritis, Juvenile Rheumatoid	ixekizumab	2	0.515010203
Arthritis, Juvenile Rheumatoid	kaletra	1.571428571	0.139483436
Arthritis, Juvenile Rheumatoid	kappadione	2	0.867774943
Arthritis, Juvenile Rheumatoid	ketamine	1.913043478	0.486670539
Arthritis, Juvenile Rheumatoid	ketazolam	2	0.515860026
Arthritis, Juvenile Rheumatoid	ketoconazole	1.8	0.922078202
Arthritis, Juvenile Rheumatoid	ketoprofen	1.666666667	0.300628755
Arthritis, Juvenile Rheumatoid	ketorolac	2	0.707019802
Arthritis, Juvenile Rheumatoid	ketotifen	1	0.003981214
Arthritis, Juvenile Rheumatoid	keyhole limpet hemocyanin	0	2.53E-10
Arthritis, Juvenile Rheumatoid	l-glutamine	1.333333333	0.133345086
Arthritis, Juvenile Rheumatoid	l-lysine	2	0.833176759
Arthritis, Juvenile Rheumatoid	labetalol	1.6	0.562247491
Arthritis, Juvenile Rheumatoid	lacidipine	2	0.881714133
Arthritis, Juvenile Rheumatoid	lacosamide	2	0.489697556
Arthritis, Juvenile Rheumatoid	lactose	1.5	0.297405233
Arthritis, Juvenile Rheumatoid	lamotrigine	1.84375	0.040335606
Arthritis, Juvenile Rheumatoid	lanadelumab	3	0.999999936
Arthritis, Juvenile Rheumatoid	lanreotide	2	0.701397079
Arthritis, Juvenile Rheumatoid	lansoprazole	2	0.986184945
Arthritis, Juvenile Rheumatoid	larotrectinib	1.666666667	0.653087036
Arthritis, Juvenile Rheumatoid	lasmiditan	2	0.353016105
Arthritis, Juvenile Rheumatoid	lasofoxifene	1	0.389661763
Arthritis, Juvenile Rheumatoid	latanoprost	2	0.5
Arthritis, Juvenile Rheumatoid	latanoprostene bunod	2	0.5
Arthritis, Juvenile Rheumatoid	lauric acid	1.583333333	0.018057628
Arthritis, Juvenile Rheumatoid	leflunomide	1.333333333	0.26518594
Arthritis, Juvenile Rheumatoid	lemborexant	2	0.462275684
Arthritis, Juvenile Rheumatoid	lenalidomide	2	0.916532748
Arthritis, Juvenile Rheumatoid	lenograstim	2	0.737578529
Arthritis, Juvenile Rheumatoid	lenvatinib	1.6	0.933196033
Arthritis, Juvenile Rheumatoid	lepirudin	2	0.878848306
Arthritis, Juvenile Rheumatoid	lercanidipine	2	0.358766086
Arthritis, Juvenile Rheumatoid	lesinurad	2	0.371145715
Arthritis, Juvenile Rheumatoid	letrozole	0	6.59E-12
Arthritis, Juvenile Rheumatoid	leuprolide	2	0.431949774
Arthritis, Juvenile Rheumatoid	levacetylmethadol	2	0.770090683
Arthritis, Juvenile Rheumatoid	levallorphan	2	0.753106815
Arthritis, Juvenile Rheumatoid	levamisole	2	0.409719816
Arthritis, Juvenile Rheumatoid	levamlodipine	1.75	0.790388094
Arthritis, Juvenile Rheumatoid	levetiracetam	1.5	0.066807201
Arthritis, Juvenile Rheumatoid	levobetaxolol	2	0.696887158
Arthritis, Juvenile Rheumatoid	levobunolol	1	0.246735914
Arthritis, Juvenile Rheumatoid	levobupivacaine	2	0.466065878
Arthritis, Juvenile Rheumatoid	levocabastine	2	0.396641316
Arthritis, Juvenile Rheumatoid	levocarnitine	1.818181818	0.050660231
Arthritis, Juvenile Rheumatoid	levocetirizine	1	0.010876121
Arthritis, Juvenile Rheumatoid	levodopa	2	0.862122457
Arthritis, Juvenile Rheumatoid	levofloxacin	1	0.242497251
